Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
78.250000,0.000000,4.227210,-0.163516,0.000285,14.575394
78.500000,0.000000,4.227210,-0.161101,-0.000452,14.575394
78.750000,0.000000,4.229647,-0.166860,-0.000151,14.564270
79.000000,0.000000,4.229647,-0.166310,-0.002355,14.564270
79.250000,0.000000,4.233209,-0.166030,-0.001557,14.565185
79.500000,0.000000,4.233209,-0.165647,-0.004500,14.565185
79.750000,0.000000,4.238120,-0.166963,0.002286,14.543206
80.000000,0.000000,4.238120,-0.165389,-0.001059,14.543206
80.250000,0.000000,4.239522,-0.164275,-0.001907,14.543814
80.500000,0.000000,4.239522,-0.164399,-0.000726,14.543814
80.750000,0.000000,4.246405,-0.168218,0.001461,14.535507
81.000000,0.000000,4.250747,-0.167091,-0.000521,14.518954
81.250000,0.000000,4.250747,-0.166000,0.000945,14.518954
81.500000,0.000000,4.253244,-0.165266,-0.000804,14.514501
81.750000,0.000000,4.253244,-0.169720,-0.000445,14.514501
82.000000,0.000000,4.256548,-0.170590,0.000570,14.505603
82.250000,0.000000,4.256548,-0.167866,0.000517,14.505603
82.500000,0.000000,4.253954,-0.172714,-0.002760,14.506791
82.750000,0.000000,4.253954,-0.164927,-0.001368,14.506791
83.000000,0.000000,4.259788,-0.167234,-0.002436,14.498023
83.250000,0.000000,4.259788,-0.169744,0.000958,14.498023
83.500000,0.000000,4.263430,-0.170129,0.000647,14.490077
83.750000,0.000000,4.263430,-0.168968,-0.002088,14.490077
84.000000,0.000000,4.267078,-0.172157,-0.001479,14.492809
84.250000,0.000000,4.267078,-0.168754,-0.002167,14.492809
84.500000,0.000000,4.272960,-0.169412,-0.001275,14.490960
84.750000,0.000000,4.277020,-0.169435,-0.001994,14.484562
85.000000,0.000000,4.277020,-0.171346,-0.001404,14.484562
85.250000,0.000000,4.284793,-0.173376,-0.000664,14.481360
85.500000,0.000000,4.284793,-0.168783,-0.003365,14.481360
85.750000,0.000000,4.286765,-0.169916,-0.003583,14.477674
86.000000,0.000000,4.286765,-0.172840,-0.000844,14.477674
86.250000,0.000000,4.286394,-0.174152,-0.003458,14.478511
86.500000,0.000000,4.286394,-0.179423,0.002202,14.478511
86.750000,0.000000,4.287365,-0.174242,-0.000897,14.464941
87.000000,0.000000,4.287365,-0.170838,-0.004042,14.464941
87.250000,0.000000,4.287130,-0.170637,-0.003048,14.473575
87.500000,0.000000,4.287130,-0.169980,-0.005714,14.473575
87.750000,0.000000,4.291851,-0.169740,-0.001426,14.469406
88.000000,0.000000,4.293130,-0.173997,-0.001527,14.474229
88.250000,0.000000,4.293130,-0.174981,-0.002841,14.474229
88.500000,0.000000,4.294677,-0.168769,-0.002009,14.486228
88.750000,0.000000,4.294677,-0.174202,-0.000615,14.486228
89.000000,0.000000,4.294332,-0.175479,0.004403,14.496846
89.250000,0.000000,4.294332,-0.175151,0.000189,14.496846
89.500000,0.000000,4.296038,-0.175166,0.000958,14.523897
89.750000,0.000000,4.296038,-0.175739,0.000782,14.523897
90.000000,0.000000,4.298569,-0.172436,-0.001991,14.567375
90.250000,0.000000,4.298569,-0.174499,-0.001734,14.567375
90.500000,0.000000,4.300346,-0.177504,-0.000978,14.611300
90.750000,0.000000,4.300346,-0.172799,-0.000407,14.611300
91.000000,0.000000,4.304167,-0.174952,-0.001409,14.636991
91.250000,0.000000,4.304167,-0.175788,-0.001771,14.636991
91.500000,0.000000,4.306611,-0.174855,-0.001713,14.663639
91.750000,0.000000,4.308275,-0.172887,0.002033,14.693210
92.000000,0.000000,4.308275,-0.173573,0.001985,14.693210
92.250000,0.000000,4.310890,-0.174883,0.000926,14.709773
92.500000,0.000000,4.310890,-0.176823,-0.000663,14.709773
92.750000,0.000000,4.310486,-0.173308,0.000754,14.714534
93.000000,0.000000,4.310486,-0.178358,-0.001880,14.714534
93.250000,0.000000,4.312946,-0.172460,0.001335,14.727598
93.500000,0.000000,4.312946,-0.173592,-0.000358,14.727598
93.750000,0.000000,4.314320,-0.175249,0.000798,14.732993
94.000000,0.000000,4.314320,-0.173136,0.001348,14.732993
94.250000,0.000000,4.315544,-0.174663,-0.001316,14.746254
94.500000,0.000000,4.315544,-0.171480,0.001758,14.746254
94.750000,0.000000,4.316945,-0.171112,0.000527,14.754151
95.000000,0.000000,4.319961,-0.180176,0.000758,14.769781
95.250000,0.000000,4.319961,-0.174177,0.000769,14.769781
95.500000,0.000000,4.315717,-0.173761,0.001142,14.782192
95.750000,0.000000,4.315717,-0.172261,-0.001356,14.782192
96.000000,0.000000,4.318338,-0.174241,-0.003729,14.810288
96.250000,0.000000,4.318338,-0.177785,-0.002701,14.810288
96.500000,0.000000,4.320311,-0.175901,0.004632,14.836421
96.750000,0.000000,4.320311,-0.176313,-0.000264,14.836421
97.000000,0.000000,4.320994,-0.179198,-0.002727,14.857392
97.250000,0.000000,4.320994,-0.178376,-0.000822,14.857392
97.500000,0.000000,4.320091,-0.177945,-0.000163,14.880355
97.750000,0.000000,4.320091,-0.175894,-0.001687,14.880355
98.000000,0.000000,4.325999,-0.176107,-0.002268,14.899221
98.250000,0.000000,4.325999,-0.176553,-0.001709,14.899221
98.500000,0.000000,4.327058,-0.176394,0.000740,14.924732
98.750000,0.000000,4.325907,-0.177748,-0.001901,14.944307
99.000000,0.000000,4.325907,-0.176046,-0.000982,14.944307
99.250000,0.000000,4.327497,-0.177506,0.001109,14.973082
99.500000,0.000000,4.327497,-0.179119,0.001470,14.973082
99.750000,0.000000,4.327814,-0.177071,0.000471,14.983879
100.000000,0.000000,4.327814,-0.178645,-0.001527,14.983879
100.250000,0.000000,4.327990,-0.179974,0.003709,15.002641
100.500000,0.000000,4.327990,-0.176181,-0.000646,15.002641
100.750000,0.000000,4.327269,-0.179683,0.000779,15.025828
101.000000,0.000000,4.327269,-0.175539,0.003115,15.025828
101.250000,0.000000,4.328755,-0.174572,-0.001968,15.038686
101.500000,0.000000,4.328755,-0.176988,-0.000248,15.038686
101.750000,0.000000,4.329083,-0.179859,0.000228,15.049915
102.000000,0.000000,4.330095,-0.178855,-0.001672,15.052835
102.250000,0.000000,4.330095,-0.177236,-0.000648,15.052835
102.500000,0.000000,4.332807,-0.178377,0.001039,15.073825
102.750000,0.000000,4.332807,-0.177211,0.002775,15.073825
103.000000,0.000000,4.334659,-0.178489,-0.001521,15.081219
103.250000,0.000000,4.334659,-0.175671,0.001272,15.081219
103.500000,0.000000,4.336059,-0.181138,-0.000075,15.095442
103.750000,0.000000,4.336059,-0.182025,-0.003442,15.095442
104.000000,0.000000,4.335902,-0.179117,0.001836,15.088294
104.250000,0.000000,4.335902,-0.179336,-0.000548,15.088294
104.500000,0.000000,4.336161,-0.178690,0.001764,15.087665
104.750000,0.000000,4.336161,-0.179496,-0.001567,15.087665
105.000000,0.000000,4.339354,-0.178872,-0.000622,15.089769
105.250000,0.000000,4.339354,-0.177213,-0.001152,15.089769
105.500000,0.000000,4.340520,-0.181875,-0.000863,15.098678
105.750000,0.000000,4.343751,-0.181638,0.000520,15.114866
106.000000,0.000000,4.343751,-0.180222,-0.001363,15.114866
106.250000,0.000000,4.342946,-0.176469,0.000922,15.124902
